reaction_name,reaction_count,reaction_users_count,message,user_id,channel
joy,10,"U03UUR571A5,U03UG4Q7V42,U03UG32J3PC,U03U9EJR362,U03UFV7HFNF,U03UD68RQH3,U03UJKJGRAQ,U03V785NLSU,U03U1FNPEUX,U03UG1Z21JP","my aha moment...this may give sense to my Ethiopian fellow but here it is
back in university I used to have a teacher named ""Kinde"" which literally translate to ""My arm"" and honestly I wasn't that smart to comprehend/understand the meaning of his name.....then the other day I was feeling pain in my arm and used this word in a sentence ""Kinde"" ....then I was like ahhhaaa that's what his name means lol",U03UJGP0C68,all-community-building
rolling_on_the_floor_laughing,10,"U03UG4Q7V42,U03U1FNPEUX,U03UUR571A5,U03TT5KEYCF,U03UAKATQ22,U03U9EJR362,U03U1HAG9TR,U03UG0YHAUT,U03V785NLSU,U03U1J51VFZ","High school
Bought my laptop very late in high school (like in the final year of high school late) and everyone was talking about it and laughing at me because poor me I am the last one to have a laptop.

Uni days
Drinking late at night and jumping into campus only to find the guards knew about our pumping spot and were waiting for us there. So funny now but very scary back then.

Date
HAHA, not in here brothers and sisters, not here",U03UVHCV6KB,all-community-building
joy,10,"U03UJKJGRAQ,U03V5Q9N516,U03U9EJR362,U03UD68RQH3,U03UFV7HFNF,U03UG4Q7V42,U03UUR571A5,U03UJGRN5E0,U03UVHCV6KB,U03U1J51VFZ","I think that you are going to tell our parents :joy:, you are a secret agent sent by the parents organisation :joy::wave:",U03V6HMRPGQ,all-community-building
rolling_on_the_floor_laughing,10,"U03U1FNPEUX,U03U1HAG9TR,U03UUR571A5,U03UJGP0C68,U03UVHCV6KB,U03V785NLSU,U03UD68RQH3,U03TT5KEYCF,U03UG1Z21JP,U03V6HMRPGQ","Yesterday I naively thought the last week will be a breeze .. because we already did hard work for 11 weeks: :relieved::sunglasses:

Yabebal in introduction to the challenge:",U03UJKJGRAQ,all-community-building
clap,10,"U03UG32J3PC,U03U1HAG9TR,U03UG1Z21JP,U03V785NLSU,U03UD68RQH3,U03UVHCV6KB,U03UG0SFHGT,U03UJKJGRAQ,U03UG0YHAUT,U03UFV7HFNF","*NEWS NEWS* *<!here>*........:drum_with_drumsticks::drum_with_drumsticks:
Drumrolls for the recipients of *GOLDEN BADGES* for the week(Week 7) -
This is based on the *WEEK 7 data*:medal:!:drum_with_drumsticks::drum_with_drumsticks::clap::confetti_ball: Please say congrats to each of these colleagues!",U03V1AM5TFA,all-community-building
rolling_on_the_floor_laughing,10,"U03UJGP0C68,U03UAKATQ22,U03UG4Q7V42,U03U1FNPEUX,U03V6HMRPGQ,U03UUS0MZCZ,U03UG32J3PC,U03UG0YHAUT,U03U1J51VFZ,U03UJN29Y4C",And me on Monday Looking at the challenge doc,U03UUR571A5,all-community-building
rolling_on_the_floor_laughing,10,"U03UG0YHAUT,U03UG32J3PC,U03V6HMRPGQ,U03U1HAG9TR,U03UJH1EQQL,U03UG0SFHGT,U03V785NLSU,U03UG4Q7V42,U03UD5B7C3X,U03UUR571A5",It's like submitting an empty repo:zany_face:,U03U1FNPEUX,all-community-building
raised_hands,10,"U03UL5LSTG9,U03V785NLSU,U03UUR571A5,U03V61VGQG0,U03UVHCV6KB,U03UAKATQ22,U03U1HAG9TR,U03U1FNPEUX,U03UD68RQH3,U03U1J51VFZ",Good morning everyone :blush: welcome to week 8 of 12.  Wishing you all a productive week ahead ,U03TEPYRM2P,all-week8
joy,10,"U03UG0YHAUT,U03V61VGQG0,U03V6HMRPGQ,U03UG32J3PC,U03U9EJR362,U03UJGRN5E0,U03U1HAG9TR,U03UG1Z21JP,U03V785NLSU,U03UD68RQH3",Speaking of this being our second to last week. I must say that after all the work and tutorials .. now I feel confident that I'll be able to solve the challenge of week 1.,U03UJKJGRAQ,all-community-building
raised_hands,9,"U03UD68RQH3,U03UUR571A5,U03UHB8CXDY,U03UFV7HFNF,U03UG1Z21JP,U03U1J51VFZ,U03UG0SFHGT,U03U9EJR362,U03UG0YHAUT",,U03V1AM5TFA,all-community-building
white_check_mark,9,"U03UJGP0C68,U03UUR571A5,U03UFV7HFNF,U03UG32J3PC,U03UVHCV6KB,U03V61VGQG0,U03UJN29Y4C,U03UHB8CXDY,U03V6HMRPGQ",on Github change .com to .dev to open your project on browser-vscode,U03UD68RQH3,random
raised_hands,9,"U03UVHCV6KB,U03UG32J3PC,U03UFV7HFNF,U03UG0SFHGT,U03U1HAG9TR,U03UD68RQH3,U03UJH1EQQL,U03UJKJGRAQ,U03UG1Z21JP","Denkele Depression and Ertale
I always wanted to go there, the temperature will be so hot though
With family and friends
Swim in the hot springs",U03UUR571A5,all-community-building
rolling_on_the_floor_laughing,9,"U03UJGP0C68,U03U1HAG9TR,U03UFV7HFNF,U03UG4Q7V42,U03V6HMRPGQ,U03V785NLSU,U03UD5B7C3X,U03UVHCV6KB,U03U1J51VFZ","I felt this last week:

Q: what do computers and air-conditioners have in common?

A: they both become useless when you open *windows*",U03UJKJGRAQ,all-community-building
white_check_mark,9,"U03UVHCV6KB,U03UJGP0C68,U03UJKJGRAQ,U03U1HAG9TR,U03V6HMRPGQ,U03UFV7HFNF,U03UL5LSTG9,U03UG5VFN03,U03UG1Z21JP","I read all the submissions - there are essentially three groups.
1. Practical and dispassionate approaches to solving the problem of getting a first job.  They know that once they get their first job and experience, the world will open up to them.  These people focus on optimizing for one job, and for being ready for getting it in 3-6 months.
2. Confused people who aren't sure which way to go.  I assume that these people worry about their future, instead of focussing on one thing only (getting the first job).  I'd love to chat openly with these people to help them make a good first choice.
3. Dreamers, who hope that because of passion and superhuman effort, they will 'beat the system'.  Those who aim to double-jump the twin gaps of first global-level job and getting a job in a field that they don't have the requisite experience for.  Most of this group wants to go for an ML Eng role without SWEng experience.  To this group, I would ask: What would you rather be doing this time next year - a global-level DE job or a local ML job?  I feel like those are your two choices.",U03U93GNNVB,all-career-exercises
joy,9,"U03U9FWPNCE,U03V6HMRPGQ,U03UG4Q7V42,U03UUR571A5,U03UD5B7C3X,U03UG0SFHGT,U03UG32J3PC,U03UG1Z21JP,U03U9EJR362","Me having several apps running and 100's tabs open in my browser, trying to do everything at the same time
my computer:",U03UJKJGRAQ,all-community-building
grin,9,"U03UUR571A5,U03UG32J3PC,U03UG4Q7V42,U03UFV7HFNF,U03V6HMRPGQ,U03UD4FEDHB,U03U1HAG9TR,U03UD68RQH3,U03UJGRN5E0",Community at 10Academy: Scratch my back I scratch yours.,U03V785NLSU,all-community-building
rolling_on_the_floor_laughing,9,"U03UFV7HFNF,U03UUS0MZCZ,U03V5Q9N516,U03U9EJR362,U03UG4Q7V42,U03UUR571A5,U03U1HAG9TR,U03UG32J3PC,U03UJKJGRAQ",I found out that kids DONT  come from the mouth:grinning:. The way of giving birth is different from what my mother told me.:grinning:,U03UG1Z21JP,all-community-building
rolling_on_the_floor_laughing,9,"U03U1FNPEUX,U03UH397319,U03UUR571A5,U03V6HMRPGQ,U03U1J51VFZ,U03UD5B7C3X,U03UFV7HFNF,U03UG0SFHGT,U03UJN29Y4C",Chats with my female friends.,U03V785NLSU,all-community-building
fire,9,"U03V6HMRPGQ,U03UJH1EQQL,U03UG0YHAUT,U03U9EJR362,U03UG1Z21JP,U03UD68RQH3,U03UG32J3PC,U03UFV7HFNF,U03U1FNPEUX",I will be visiting your social media to comment on everyone's post:grinning:,U03V1AM5TFA,all-broadcast
raised_hands,9,"U03UG32J3PC,U03UHB8CXDY,U03U1FNPEUX,U03UFV7HFNF,U03UJH1EQQL,U03UJGRN5E0,U03UG0SFHGT,U03UJKJGRAQ,U03UG1Z21JP",I love to give my appreciation to the entire <@U03TX2VN6H5>. thank y'all,U03UD68RQH3,all-community-building
joy,9,"U03V6HMRPGQ,U03UG0SFHGT,U03U1HAG9TR,U03U1J51VFZ,U03UFV7HFNF,U03UG1Z21JP,U03UUR571A5,U03UVHCV6KB,U03U9EJR362","I will sleep, then sleep and maybe if i got time i will sleep",U03UG4Q7V42,all-community-building
rolling_on_the_floor_laughing,9,"U03UG32J3PC,U03UJH1EQQL,U03UG0YHAUT,U03UG4Q7V42,U03U1HAG9TR,U03UJGP0C68,U03UVHCV6KB,U03UJKJGRAQ,U03UJN29Y4C",<@U03UJGP0C68> is this what you say people turn into when they come to Ethiopia?:grinning:,U03V1AM5TFA,all-community-building
birthday,9,"U03UUR571A5,U03UUS0MZCZ,U03UG32J3PC,U03U1HAG9TR,U03UAKATQ22,U03UG4Q7V42,U03UFV7HFNF,U03UG5VFN03,U03V6HMRPGQ","HELLLOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO Community:boom:
GOOD NEWS <!here>

*WHO IS READY FOR THE HOT HOT HOT CAKE NOW*:100::boom:",U03V1AM5TFA,all-community-building
rolling_on_the_floor_laughing,9,"U03UG32J3PC,U03V5Q9N516,U03UG1Z21JP,U03U1HAG9TR,U03U9EJR362,U03V785NLSU,U03UG0SFHGT,U03V6HMRPGQ,U03UJN29Y4C","I was also planning to explain it to my mother, but I was afraid that she could hit me with her slipper",U03UJGRN5E0,all-community-building
broken_heart,9,"U03UVHCV6KB,U03U1HAG9TR,U03UD68RQH3,U03UJGRN5E0,U03V785NLSU,U03UG32J3PC,U03UAKATQ22,U03UG0SFHGT,U03UHB8CXDY","#Prioritytopeace
#prayforneedy :pray:",U03V5Q9N516,random
rolling_on_the_floor_laughing,9,"U03UG32J3PC,U03UJKJGRAQ,U03UJGP0C68,U03UVHCV6KB,U03UUR571A5,U03UD5B7C3X,U03U1HAG9TR,U03UG5VFN03,U03UJN29Y4C","I always set two wake up alarms, one for the person I want to be and one for the person I am",U03V785NLSU,all-community-building
100,9,"U03U1FNPEUX,U03UAKATQ22,U03UG1Z21JP,U03V1AM5TFA,U03UD5B7C3X,U03UJH1EQQL,U03U9EJR362,U03UG4Q7V42,U03UFV7HFNF","Given a superpower, I would eradicate poverty, because I feel like if that's fixed, it will fix sdg 2, no hunger, sdg3, good health and wellbeing, sdg4, quality education, sdg6, clean water and sanitation,  7-affordable clean energy, sdg8- decent work, sdg 10, reduced inequalities. Poverty to me seems to be the root of all these.",U03V785NLSU,all-community-building
joy,9,"U03UG0SFHGT,U03T89ACUUW,U03UJKJGRAQ,U03UHB8CXDY,U03U1FNPEUX,U03UFV7HFNF,U03U9EJR362,U03V6HMRPGQ,U03UJGRN5E0",He should report to Abdullahi tho:joy::joy::joy::joy::joy:,U03UG0YHAUT,all-community-building
+1,9,"U03UFV7HFNF,U03UJGRN5E0,U03UG32J3PC,U03UD4FEDHB,U03U9EJR362,U03UG4Q7V42,U03U1HAG9TR,U03UVHCV6KB,U03UFV7TUTV","let me know what else is not clear, and I will update it to make it clear",U03UUN8M4RX,all-week4
laughing,9,"U03U1HAG9TR,U03U9EJR362,U03UUR571A5,U03V6HMRPGQ,U03UG1RTXAP,U03UG4Q7V42,U03UD68RQH3,U03V785NLSU,U03UJN29Y4C",I feel that 10Academy did like my swimming instructor when he pushed me into the deep end of the pool. :sweat_smile:,U03UJKJGRAQ,all-community-building
joy,9,"U03UJGP0C68,U03UG32J3PC,U03V6HMRPGQ,U03UAKATQ22,U03UG4Q7V42,U03V785NLSU,U03UD5B7C3X,U03UVHCV6KB,U03U1J51VFZ","What did the fish say when he swam into a wall?

Dam.

What do you call a fish with no eyes?

A fsh :smile:",U03UUR571A5,all-community-building
rolling_on_the_floor_laughing,9,"U03UH397319,U03U1HAG9TR,U03UG0YHAUT,U03UG0SFHGT,U03UG32J3PC,U03UG4Q7V42,U03UJN29Y4C,U03V6HMRPGQ,U03V5Q9N516",i'm feeling discriminated against...,U03UD5B7C3X,all-community-building
rolling_on_the_floor_laughing,9,"U03UG4Q7V42,U03UG32J3PC,U03UG0SFHGT,U03V785NLSU,U03UUR571A5,U03UJKJGRAQ,U03UH397319,U03UG0YHAUT,U03UVHCV6KB","I wanted to leave the call right after hearing that, incase they change their mind",U03U1FNPEUX,all-community-building
white_check_mark,9,"U03U1HAG9TR,U03UFV7HFNF,U03UG4Q7V42,U03U9EJR362,U03UD4FEDHB,U03UG0SFHGT,U03U1FNPEUX,U03UVHCV6KB,U03UG0YHAUT","For our 50 word summary - it is important it incorporates our experience in term of tools and concepts not necessarily aspirations or goals.
If you missed it in your week 8 submission - kindly include in your CV &amp; 10 academy profile.
Please visit the careers manual for examples or reach out to me or your assigned tutor for extra hand.
Many thanks",U03TT5KEYCF,all-career-exercises
+1,9,"U03UFV7TUTV,U03U9EJR362,U03U1FNPEUX,U03UG32J3PC,U03UG1RTXAP,U03V785NLSU,U03UG4Q7V42,U03UG5VFN03,U03U1HAG9TR",,U03V5Q9N516,all-community-building
smile,9,"U03UUR571A5,U03U9EJR362,U03U1HAG9TR,U03U1FNPEUX,U03UG4Q7V42,U03UD5B7C3X,U03UH397319,U03UFV7HFNF,U03UAKATQ22",Can I get *two* extra eyes? I want to put them on each side of my head so I can cross the road without worry.,U03UJKJGRAQ,all-community-building
white_check_mark,9,"U03UG1Z21JP,U03U1FNPEUX,U03V785NLSU,U03U9EJR362,U03UHB8CXDY,U03U1J51VFZ,U03U1HAG9TR,U03UFV7HFNF,U03UD4FEDHB",I hate being compared to others. I love spending time alone.,U03UAKATQ22,all-community-building
rolling_on_the_floor_laughing,9,"U03U1FNPEUX,U03UVHCV6KB,U03U1HAG9TR,U03UUR571A5,U03UG1Z21JP,U03UG32J3PC,U03UJGP0C68,U03UG0YHAUT,U03UH397319","every time 10 academy ask one of us to speak, they will be like",U03V6HMRPGQ,all-community-building
grinning,9,"U03UUR571A5,U03UJH1EQQL,U03UG1Z21JP,U03UG4Q7V42,U03UFV7HFNF,U03UG32J3PC,U03U1HAG9TR,U03UJGRN5E0,U03UJN29Y4C","High: Man united won the second half
Low: Man united lost the first half",U03UD68RQH3,all-community-building
joy,9,"U03UG1Z21JP,U03U9EJR362,U03UUS0MZCZ,U03U1HAG9TR,U03UG32J3PC,U03UFV7HFNF,U03UH397319,U03UG0SFHGT,U03UG0YHAUT",:joy::broken_heart: is that true?,U03V6HMRPGQ,all-career-exercises
rolling_on_the_floor_laughing,9,"U03UG32J3PC,U03UH397319,U03U1HAG9TR,U03UJH1EQQL,U03UFV7HFNF,U03UJKJGRAQ,U03V6HMRPGQ,U03V785NLSU,U03UD5B7C3X","What do you call a laughing motorcycle?

A Yamahahaha.",U03UG4Q7V42,all-community-building
joy,9,"U03UJKJGRAQ,U03UG4Q7V42,U03U9EJR362,U03UG5VFN03,U03UJGRN5E0,U03UUR571A5,U03UFV7HFNF,U03V5Q9N516,U03UG1Z21JP",No one here  in high school was sent home to bring a parent for some indiscipline case. and paid a stranger  to act as my dad.:grinning:,U03V1AM5TFA,all-community-building
rolling_on_the_floor_laughing,9,"U03UG4Q7V42,U03U1HAG9TR,U03UUR571A5,U03UD68RQH3,U03U9EJR362,U03UFV7HFNF,U03V6HMRPGQ,U03UG5VFN03,U03UVHCV6KB","<@U03V1AM5TFA> 
A collective hot-seat then?",U03UJKJGRAQ,all-community-building
+1,9,"U03U9EJR362,U03UFV7TUTV,U03UG5VFN03,U03UUR571A5,U03UG0YHAUT,U03UG4Q7V42,U03UH397319,U03UFV7HFNF,U03UVHCV6KB","Hello <!channel>, Hope you're having a good day. Please be aware that we'll be having a tutorial session for the week's career exercise tomorrow (*Developing Curiosity and the Ability to Ask Good Questions*). Kindly check the tutorial guidelines in your folder so that you can prepare at least one question for the tomorrow's Q/A session. Please be aware that your participation in the Q/A will have an impact on the exercise grade.:clinking_glasses:",U03UL5LSTG9,all-career-exercises
partying_face,8,"U03U4GULU3Y,U03UD68RQH3,U03U9EJR362,U03U1J51VFZ,U03UG4Q7V42,U03UFV7HFNF,U03UD4FEDHB,U03UG1Z21JP","Hi *<!here>*, Today is a very special day to some of our fellow Community members. Please join me to wish  our Fellows <@U03UG4Q7V42> *and <@U03UG32J3PC>* a Happy Birthday:confetti_ball:.
*HAPPY BIRTHDAY TO YOU GUYS* May you live long and have more amazing opportunities.",U03V1AM5TFA,all-community-building
raised_hands,8,"U03V1AM5TFA,U03UD4FEDHB,U03UFV7HFNF,U03UG4Q7V42,U03U9EJR362,U03UJGP0C68,U03V6HMRPGQ,U03UG32J3PC",3-4 years old I guess. Taken for the sake of kg registration,U03U1FNPEUX,all-community-building
star-struck,8,"U03UG4Q7V42,U03UFV7HFNF,U03UUR571A5,U03UG0YHAUT,U03UG0SFHGT,U03U1FNPEUX,U03UG32J3PC,U03UJKJGRAQ",this was taken for my some years birthday ceremony..i dont remember my age,U03UJGP0C68,all-community-building
white_check_mark,8,"U03U1FNPEUX,U03T89ACUUW,U03UG0SFHGT,U03UG4Q7V42,U03V785NLSU,U03U9EJR362,U03UFV7HFNF,U03U1HAG9TR","*ATTENTION PLEASE, GUEST TALK ANNOUNCEMENT!*
Today at 1.00 UTC we will be hosting a guest talk on Real-time or Industry usage of Prompt Engineering with Technical Demonstration *by Kevin* (see the details on the poster below).
 Please schedule to attend ON TIME as it is not respectful to the speaker for us to be late and yet we are the ones to benefit the most from this talk. See you all then!",U03V1AM5TFA,all-broadcast
rolling_on_the_floor_laughing,8,"U03U1FNPEUX,U03U9EJR362,U03V5Q9N516,U03UD4FEDHB,U03UJN29Y4C,U03UH397319,U03UG0SFHGT,U03UJGRN5E0",*Independent challenge work Reminder!!* ,U03UG32J3PC,all-community-building
star-struck,8,"U03U1FNPEUX,U03UVHCV6KB,U03UFV7HFNF,U03UD68RQH3,U03UUR571A5,U03V6HMRPGQ,U03UG4Q7V42,U03UG32J3PC","I was less than 1 year old in this, so I have no memory of it. However I had a fantastic hair style :star-struck:",U03UJKJGRAQ,all-community-building
raised_hands,8,"U03UD4FEDHB,U03UVHCV6KB,U03U9EJR362,U03UUMM7Y8H,U03UJKJGRAQ,U03UFV7HFNF,U03UD68RQH3,U03UJGRN5E0","Thank you guys, lets end Today's CBS, I will send the reminder for the next session shortly. Thank you for your sweet words.",U03V1AM5TFA,all-community-building
heart,8,"U03UFV7HFNF,U03U9EJR362,U03UVHCV6KB,U03UD68RQH3,U03V6HMRPGQ,U03UUR571A5,U03UG4Q7V42,U03V785NLSU","Here is my old memory with my siblings, We are triplets(Born on 1day) though, but people never believe it before we don't look alike. The last young boy is our brother.
This was in Kenya , i don't remember how old i was:hugging_face:.

*SHARE YOU OLD MEMORIES HERE TOO*",U03V1AM5TFA,all-community-building
rolling_on_the_floor_laughing,8,"U03UJN29Y4C,U03UH397319,U03U1HAG9TR,U03UUR571A5,U03UFV7HFNF,U03V785NLSU,U03UG32J3PC,U03V6HMRPGQ",can you see my screen?:joy:,U03V785NLSU,all-community-building
raised_hands,8,"U03V5Q9N516,U03UJKJGRAQ,U03U1HAG9TR,U03UG1Z21JP,U03U1FNPEUX,U03UFV7HFNF,U03UG0YHAUT,U03UH397319",Sorry guys! <@U03V1AM5TFA> has run into a power and internet issue. Sorry for this!,U03T89ACUUW,all-community-building
smiley,8,"U03U1GHT39V,U03UD68RQH3,U03UAKATQ22,U03U1HAG9TR,U03UG4Q7V42,U03U9EJR362,U03UJN29Y4C,U03UFV7HFNF",,U03TT5KEYCF,random
+1,8,"U03UFV7HFNF,U03UG4Q7V42,U03U9EJR362,U03U1J51VFZ,U03UD68RQH3,U03UG5VFN03,U03UFT20ZJR,U03UFV7TUTV","Hello everyone. It's my hope that you are doing great.  We are starting today, and *Great Great and Great things* are being prepared for you. As usual we will be using this <#C03T0APHX63|all-community-building> channel for our Community Building Sessions (CBS).  *JUST WAIT FOR THIS HOT CAKE BEING BACKED FOR YOU!*  :hugging_face:",U03V1AM5TFA,all-community-building
rolling_on_the_floor_laughing,8,"U03U1FNPEUX,U03UUR571A5,U03U9EJR362,U03U1HAG9TR,U03UG4Q7V42,U03UG1RTXAP,U03V785NLSU,U03UJKJGRAQ",,U03UJGP0C68,all-community-building
rolling_on_the_floor_laughing,8,"U03UG32J3PC,U03V5Q9N516,U03UG4Q7V42,U03U9EJR362,U03V6HMRPGQ,U03U1HAG9TR,U03UFV7HFNF,U03T89ACUUW","Where is the After party guys, invite me:joy:",U03V1AM5TFA,all-community-building
raised_hands,8,"U03UG32J3PC,U03U1HAG9TR,U03UG0YHAUT,U03UFV7HFNF,U03U9EJR362,U03UD4FEDHB,U03UG5VFN03,U03U1J51VFZ",<!channel> Let's get ready for week 6 of batch 6. Kindly find the schedule for week 6 here <https://10academy.notion.site/321b6b9210a84b8fb18cb3b624bb8eac?v=b357c8dd21a74653bd4bdd8e3871db83|https://10academy.notion.site/321b6b9210a84b8fb18cb3b624bb8eac?v=b357c8dd21a74653bd4bdd8e3871db83>,U03TEPYRM2P,all-broadcast
heart,8,"U03UG4Q7V42,U03U1HAG9TR,U03UUR571A5,U03V6HMRPGQ,U03U1GHT39V,U03UD68RQH3,U03UD4FEDHB,U03V785NLSU",I am grateful to <@U03U9DB7REG> for answering my annoying questions since the first day. <@U03UUR571A5> and <@U03UJGRN5E0> were my supporters through the path :pray: <@U03V6HMRPGQ> <@U03U1HAG9TR> <@U03UJKJGRAQ> <@U03V5Q9N516> <@U03UUP56MDF> <@U03UD5B7C3X> <@U03V785NLSU> <@U03UG4Q7V42> <@U03UUS0MZCZ> <@U03U1GHT39V> <@U03UD4FEDHB> I enjoyed working with you guys. I want to say thank you for all of you who attend the cbs. You have no idea how much fun I was having in this session. <@U03V1AM5TFA> <@U03UG0YHAUT> for the good music :pray:. <@U03UD68RQH3> for spending your precious 3 hours to watch the Manchester derby with me:pray:. You all are amazing. I love you Guys :heart:,U03UG32J3PC,all-community-building
pray,8,"U03V5Q9N516,U03UG5VFN03,U03U1J51VFZ,U03V6HMRPGQ,U03UJH1EQQL,U03UFV7HFNF,U03U1FNPEUX,U03UG0YHAUT",congratulations to you all...,U03TEPYRM2P,all-community-building
